
-183	23
183	-23
183	-23
183	-23
-164	16
-164	16
-164	17
-164	18
151	-5
151	-5
152	-4
-150	6
-150	6
150	-6
150	-6
150	-5
-150	7
-150	7
150	-7
150	-7
150	-6
-150	9
-150	9
150	-9
150	-9
150	-9
-150	10
-150	10
150	-10
150	-10
150	-9
-150	11
-150	11
150	-11
150	-11
150	-10
-150	12
-150	12
150	-12
150	-12
150	-11
-150	13
-150	13
150	-13
150	-13
150	-12
-150	14
-150	14
150	-14
150	-14
150	-14
-150	14
-150	14
150	-14
150	-14
151	-14
-149	14
-149	14
149	-14
149	-14
149	-14
-149	14
-149	14
149	-14
149	-14
150	-14
-148	14
-148	14
148	-14
148	-14
148	-14
-148	14
-148	14
148	-14
148	-14
149	-14
-147	14
-147	14
147	-14
147	-14
147	-13
-147	15
-147	15
147	-15
147	-15
148	-14
-146	16
-146	16
146	-16
146	-16
146	-16
-145	17
-145	17
145	-17
145	-17
145	-17
-144	18
-144	18
144	-18
144	-18
144	-18
-144	19
-144	19
144	-19
144	-19
145	-19
-143	20
-143	20
143	-20
143	-20
143	-20
-143	21
-143	21
143	-21
143	-21
144	-21
-142	22
-142	22
142	-22
142	-22
143	-22
-141	23
-141	23
141	-23
141	-23
142	-23
-139	24
-139	24
139	-24
139	-24
140	-24
-138	25
-138	25
139	-25
139	-25
139	-25
-139	26
-139	26
139	-26
139	-26
140	-26
-139	26
-139	26
139	-26
139	-26
140	-25
-139	27
-139	27
139	-27
139	-27
140	-27
-139	27
-139	27
139	-27
139	-27
139	-26
-139	28
-139	28
139	-28
139	-28
140	-28
-138	29
-138	29
138	-29
138	-29
138	-28
-138	30
-138	30
138	-30
138	-30
139	-29
-137	31
-137	31
137	-31
137	-31
137	-30
-137	32
-137	32
137	-32
137	-32
138	-32
-136	32
-136	32
136	-32
136	-32
136	-32
-136	32
-136	32
136	-32
136	-32
137	-32
-135	32
-135	32
135	-32
135	-32
135	-32
-135	32
-135	32
136	-32
136	-32
136	-32
-136	32
-136	32
136	-32
136	-32
137	-31
-135	33
-135	33
135	-33
135	-33
136	-33
-134	33
-134	33
134	-33
134	-33
134	-32
-134	34
-134	34
134	-34
134	-34
134	-34
-134	34
-134	34
134	-34
134	-34
134	-34
-134	34
-134	34
134	-34
134	-34
134	-34
-134	34
-134	34
134	-34
134	-34
134	-34
-135	34
-135	34
135	-34
135	-34
135	-34
-135	34
-135	34
135	-34
135	-34
135	-34
-135	34
-135	34
134	-34
134	-34
135	-34
-133	34
-133	34
199	-51
199	-51
-199	51
-199	51
-199	51
199	-51
199	-51
-199	51
-199	51
-199	51
199	-51
199	-51
-199	51
-199	51
-199	52
199	-50
199	-50
-199	50
-199	50
-199	50
199	-50
199	-50
-199	50
-199	50
-198	51
133	-33
133	-33
134	-32
-132	33
-132	33
198	-49
198	-49
-198	49
-198	49
-198	49
198	-49
198	-49
-198	49
-198	49
-197	49
199	-49
199	-49
-199	49
-199	49
-199	49
133	-33
133	-33
133	-32
-133	33
-133	33
133	-33
133	-33
134	-33
-132	33
-132	33
198	-49
198	-49
-198	49
-198	49
-197	49
199	-49
199	-49
-199	49
-199	49
-199	49
133	-33
133	-33
133	-32
-132	34
-132	34
198	-51
198	-51
-198	51
-198	51
-197	52
199	-50
199	-50
-199	50
-199	50
-198	50
199	-50
199	-50
-199	50
-199	50
-198	50
133	-33
133	-33
133	-33
-133	33
-133	33
133	-33
133	-33
133	-33
-133	33
-133	33
199	-50
199	-50
-199	50
-199	50
-198	51
199	-50
199	-50
-199	50
-199	50
-199	51
199	-50
199	-50
-199	50
-199	50
-199	51
198	-50
198	-50
-198	50
-198	50
-198	51
198	-50
198	-50
-198	50
-198	50
-198	51
198	-50
198	-50
-199	50
-199	50
-198	51
133	-33
133	-33
134	-33
-133	33
-133	33
133	-33
133	-33
134	-32
-133	34
-133	34
133	-34
133	-34
134	-34
-132	34
-132	34
198	-51
198	-51
-198	51
-198	51
-197	52
199	-50
199	-50
-199	50
-199	50
-199	50
199	-50
199	-50
-199	50
-199	50
-198	50
133	-34
133	-34
133	-33
-133	35
-133	35
133	-35
133	-35
134	-35
-132	35
-132	35
198	-53
198	-53
-198	53
-198	53
-198	54
198	-52
198	-52
-198	52
-198	52
-198	52
198	-51
198	-51
-198	51
-198	51
-198	51
198	-51
198	-51
-198	51
-198	51
-198	52
198	-50
198	-50
-198	50
-198	50
-197	50
199	-50
199	-50
-199	50
-199	50
-199	51
199	-49
199	-49
-199	49
-199	49
-198	49
133	-33
133	-33
133	-32
-133	34
-133	34
133	-34
133	-34
134	-34
-133	34
-133	34
133	-34
133	-34
134	-33
-133	35
-133	35
133	-35
133	-35
134	-35
-133	35
-133	35
133	-35
133	-35
134	-34
-133	36
-133	36
133	-36
133	-36
134	-36
-132	36
-132	36
198	-53
198	-53
-198	53
-198	53
-197	53
199	-53
199	-53
-199	53
-199	53
-199	54
199	-52
199	-52
-199	52
-199	52
-198	52
133	-35
133	-35
133	-34
-133	36
-133	36
199	-53
199	-53
-199	53
-199	53
-198	54
199	-52
199	-52
-199	52
-199	52
-198	53
199	-51
199	-51
-199	52
-199	52
-198	52
199	-51
199	-51
-199	51
-199	51
-198	52
133	-33
133	-33
133	-32
-133	35
-133	35
133	-35
133	-35
133	-34
-133	37
-133	37
133	-36
133	-36
133	-36
-133	37
-133	37
133	-37
133	-37
133	-36
-133	38
-133	38
199	-56
199	-56
-199	56
-199	56
-198	56
199	-56
199	-56
-199	56
-199	56
-199	57
199	-55
199	-55
-200	55
-200	55
-199	55
134	-37
134	-37
134	-36
-135	38
-135	38
135	-38
135	-38
135	-38
-135	38
-135	38
134	-37
134	-37
135	-37
-134	38
-134	38
134	-37
134	-37
134	-37
-135	38
-135	38
135	-37
135	-37
135	-37
-136	39
-136	39
136	-39
136	-39
136	-38
-137	41
-137	41
11	-171
11	-171
12	-171
12	-171
13	-171
14	-171
15	-170
